point_id,name,point_type,lon,lat,nearest_station,connector_distance_m,connector_time_min
City:Jordanów,Jordanów,City,19.83,49.649167,Chabówka,9618.730995806616,144.28096493709924
City:Jutrosin,Jutrosin,City,17.169444,51.651389,Kobylin,8516.905134617646,127.75357701926468
City:Jędrzejów,Jędrzejów,City,20.304167,50.639444,Jędrzejów Wąskotorowy,1308.7258750280587,19.630888125420878
City:Kalisz,Kalisz,City,18.089722,51.7625,Kalisz,2523.8006844887686,37.857010267331525
City:Kamieniec Litewski (dziś Białoruś),Kamieniec Litewski (dziś Białoruś),City,23.816667,52.4,Żabinka,25729.52810823611,385.9429216235416
City:Kamień Koszyrski,Kamień Koszyrski,City,24.966667,51.616667,Kamień Koszyrski,1219.2599264927155,18.28889889739073
City:Kamień Pomorski (dziś Kamień Krajeński),Kamień Pomorski (dziś Kamień Krajeński),City,17.519444,53.533333,Sępólno Krajeńskie,8479.631002215556,127.19446503323334
City:Kamionka Strumiłowa (Kamionka Bużańska),Kamionka Strumiłowa (Kamionka Bużańska),City,24.343278,50.109111,Sapieżanka,2914.0870224051,43.7113053360765
City:Kartuzy,Kartuzy,City,18.201389,54.335,Kartuzy,275.5652632960246,4.133478949440369
City:Karwina,Karwina,City,18.542778,49.854167,Zebrzydowice,6140.614862658215,92.10922293987322
City:Katowice,Katowice,City,19.023611,50.264167,Katowice Bogucice Wąskotorowe,2589.9637920973255,38.84945688145988
City:Kazimierz Dolny,Kazimierz Dolny,City,21.945747,51.322069,Wilków Wąskotorowy,9907.925710284666,148.61888565426997
City:Kałusz,Kałusz,City,24.366667,49.016667,Stanisławów,28032.697767987407,420.4904665198111
City:Kałuszyn,Kałuszyn,City,21.811667,52.208333,Mińsk Mazowiecki,17982.57136864355,269.7385705296532
City:Kańczuga,Kańczuga,City,22.411667,49.983333,Kańczuga,158.8099489395149,2.382149234092723
City:Kcynia,Kcynia,City,17.486667,52.993611,Kcynia,210.63647329771737,3.1595470994657604
City:Kielce,Kielce,City,20.633333,50.874167,Kielce,2781.5542050015983,41.723313075023974
City:Kleck,Kleck,City,26.633333,53.066667,Hancewicze,36792.363457973246,551.8854518695987
City:Kleczew,Kleczew,City,18.176389,52.371111,Cegielnia,1927.8615722276757,28.917923583415135
City:Kleszczele,Kleszczele,City,23.325833,52.574167,Czeremcha,6551.695740886015,98.27543611329023
City:Knyszyn,Knyszyn,City,22.919444,53.3125,Białystok,24515.59353235732,367.7339029853598
City:Kobryń,Kobryń,City,24.35,52.216667,Kobryń,832.6366879431718,12.489550319147575
City:Kobylin,Kobylin,City,17.226681,51.71615,Kobylin,476.1098599535902,7.141647899303853
City:Kock,Kock,City,22.447983,51.641342,Lubartów,24458.970122729545,366.8845518409432
City:Kolbuszowa,Kolbuszowa,City,21.775,50.244167,Dęba Rozalin,20673.12430132208,310.0968645198312
City:Kolno,Kolno,City,21.933889,53.410556,Kolno,180.96759557690908,2.714513933653636
City:Komarno (dziś Ukraina),Komarno (dziś Ukraina),City,23.693417,49.627028,Gródek Jagielloński,17848.157322629057,267.72235983943585
City:Koniecpol,Koniecpol,City,19.688889,50.774167,Koniecpol,860.1073510543994,12.901610265815991
City:Konin,Konin,City,18.261389,52.2275,Konin,792.7881533006695,11.891822299510041
City:Konstantynów (Łódzki),Konstantynów (Łódzki),City,19.326389,51.747222,Łódź Kaliska,7288.431433918981,109.3264715087847
City:Kopanica,Kopanica,City,15.918056,52.095556,Wolsztyn,13550.194174114004,203.25291261171006
City:Kopyczyńce,Kopyczyńce,City,25.9,49.1,Kopyczyńce,984.9090488260728,14.77363573239109
City:Koronowo,Koronowo,City,17.937222,53.314444,Koronowo,45.2731195178725,0.6790967927680874
City:Korzec,Korzec,City,27.160833,50.617222,Šhepetovka,47267.849209841486,709.0177381476223
City:Kostopol,Kostopol,City,26.443056,50.883333,Kostopol,1366.3824763166963,20.495737144750443
City:Kostrzyn,Kostrzyn,City,17.228156,52.397919,Swarzędz,10522.804551426996,157.84206827140494
City:Kosów Huculski,Kosów Huculski,City,25.0925,48.320833,Kołomyja,23874.71409594115,358.12071143911726
City:Kosów Poleski (dziś Białoruś),Kosów Poleski (dziś Białoruś),City,25.15,52.75,Kosów Poleski,12001.074155227996,180.01611232841995
City:Kowal,Kowal,City,19.145,52.5325,Smólsk,13874.218717649039,208.11328076473558
City:Kowalewo (Pomorskie),Kowalewo (Pomorskie),City,18.897222,53.154722,Kowalewo Pomorskie,50.38161911297719,0.7557242866946579
City:Kowel,Kowel,City,24.716667,51.233333,Kowel,2426.140115479261,36.39210173218892
City:Kozienice,Kozienice,City,21.551111,51.585556,Kozienice,107.36438752832785,1.6104658129249176
City:Kozowa,Kozowa,City,25.154444,49.431667,Potutory,12953.464236070808,194.3019635410621
City:Koło,Koło,City,18.647222,52.201944,Koło,767.8477803373769,11.517716705060653
City:Kołomyja,Kołomyja,City,25.033333,48.516667,Kołomyja,2790.636757719749,41.859551365796236
City:Końskie,Końskie,City,20.406111,51.188889,Końskie,1160.1580432526969,17.402370648790452
City:Kościan,Kościan,City,16.640278,52.081389,Kościan,300.70651779231866,4.51059776688478
City:Kościerzyna,Kościerzyna,City,17.981111,54.121944,Kościerzyna,218.2475906957505,3.2737138604362572
City:Koźmin (dziś Koźmin Wielkopolski),Koźmin (dziś Koźmin Wielkopolski),City,17.453889,51.8275,Koźmin Wielkopolski,217.30388751339774,3.259558312700966
City:Krakowiec,Krakowiec,City,23.15,49.95,Jaworów,18349.472670755782,275.24209006133674
City:Kraków,Kraków,City,19.938333,50.061389,Kraków Płaszów,3926.610692761226,58.899160391418384
City:Krasnystaw,Krasnystaw,City,23.169722,50.983889,Krasnystaw,1600.6698009042661,24.010047013563995
City:Kraśnik,Kraśnik,City,22.220833,50.921389,Kraśnik,707.9731007528444,10.619596511292665
City:Krobia,Krobia,City,16.983333,51.775,Krobia,1965.159425572542,29.47739138358813
City:Krosno,Krosno,City,21.765833,49.682222,Krosno,1166.3931968078437,17.495897952117655
City:Krośniewice,Krośniewice,City,19.17,52.253611,Krośniewice,411.67670738900546,6.1751506108350815
City:Krotoszyn,Krotoszyn,City,17.436944,51.695556,Krotoszyn,985.1363989254779,14.777045983882168
City:Kruszwica,Kruszwica,City,18.326389,52.674167,Kruszwica,66.09917286204602,0.9914875929306902
City:Krynica-Zdrój,Krynica-Zdrój,City,20.955,49.411667,Krynica,279.7992008824376,4.196988013236564
City:Krynki,Krynki,City,23.772192,53.265278,Krynki,20251.89106466688,303.7783659700032
City:Krzemieniec,Krzemieniec,City,25.7275,50.108056,Krzemieniec,1907.0206065117382,28.60530909767607
City:Krzepice,Krzepice,City,18.731944,50.967222,Praszka,22176.170753527374,332.6425613029106
City:Krzeszowice,Krzeszowice,City,19.631944,50.135,Bolęcin,11189.659652880558,167.84489479320837
City:Krzywiń,Krzywiń,City,16.82,51.963333,Krzywiń,66.17271923957304,0.9925907885935956
City:Królewska Huta,Królewska Huta,City,18.95,50.3,Chorzów Miasto,177.49403683173344,2.662410552476002
City:Książ (Wielkopolski),Książ (Wielkopolski),City,17.239358,52.060992,Książ Wielkopolski,151.87485379542608,2.2781228069313912
City:Kulików (rejon żółkiewski),Kulików (rejon żółkiewski),City,24.0779,49.979542,Żółkiew,11093.505427506652,166.40258141259977
City:Kutno,Kutno,City,19.364342,52.231061,Kutno,1138.9925090436404,17.084887635654603
City:Kuty,Kuty,City,25.167222,48.257222,Kołomyja,31832.68146972554,477.4902220458831
City:Kórnik,Kórnik,City,17.090042,52.247122,Zaniemyśl,11348.124600591253,170.2218690088688
City:Kępno,Kępno,City,17.986944,51.281111,Kępno,232.73436297053962,3.4910154445580943
City:Kęty,Kęty,City,19.221944,49.883333,Bielsko Biała,14069.898966056282,211.04848449084423
City:Kłecko,Kłecko,City,17.430556,52.631667,Kłecko,700.5768514186954,10.50865277128043
City:Kłobuck,Kłobuck,City,18.937778,50.905,Częstochowa,16676.60723242053,250.14910848630794
City:Kłodawa,Kłodawa,City,18.913889,52.255278,Krzewata,3445.633636962175,51.68450455443262
City:Lachowicze,Lachowicze,City,26.266667,53.033333,Krynki Wąskotorowe,16977.181905098547,254.6577285764782
City:Lanckorona,Lanckorona,City,19.715833,49.845,Kalwaria Zebrzydowska Lanckorona,3521.7818965111956,52.82672844766793
City:Lesko,Lesko,City,22.328889,49.474444,Zagórz,6174.2702221562995,92.61405333234448
City:Leszno,Leszno,City,16.580556,51.845833,Leszno,1041.0576151753294,15.61586422762994
City:Leżajsk,Leżajsk,City,22.419444,50.261111,Leżajsk,304.51363608048797,4.567704541207319
City:Lida,Lida,City,25.3,53.883333,Lida,385.7206400888555,5.785809601332832
City:Lidzbark,Lidzbark,City,19.821111,53.260278,Lidzbark,313.33165289152186,4.699974793372828
City:Limanowa,Limanowa,City,20.425556,49.701667,Limanowa,572.092313199979,8.581384697999685
City:Lipiny,Lipiny,City,18.901944,50.305833,Ruda Chebzie,1708.8030807287728,25.63204621093159
City:Lipno,Lipno,City,19.180556,52.848611,Lipno,618.5724960991259,9.278587441486888
City:Lubaczów,Lubaczów,City,23.121944,50.159167,Lubaczów,196.70881661342398,2.9506322492013597
City:Lubartów,Lubartów,City,22.608611,51.462222,Lubartów,1854.3090832691246,27.81463624903687
City:Lubawa,Lubawa,City,19.751667,53.505,Lubawa,1162.1132711269554,17.43169906690433
City:Lubień (Kujawski),Lubień (Kujawski),City,19.164722,52.404722,Ostrowy Wąskotorowe,11832.527112047856,177.48790668071783
City:Lublin,Lublin,City,22.566667,51.25,Lublin,3636.184805868481,54.542772088027206
City:Lubliniec,Lubliniec,City,18.679167,50.668056,Lubliniec,2805.9778079506336,42.0896671192595
City:Luboml,Luboml,City,24.033333,51.216667,Luboml,765.0237488286965,11.475356232430446
City:Lubraniec,Lubraniec,City,18.835556,52.541944,Jerzmanowo,7506.254913545538,112.59382370318306
City:Lwów,Lwów,City,24.031997,49.842,Lwów,29.609941596031025,0.44414912394046535
City:Lwówek,Lwówek,City,16.181014,52.447911,Lwówek Wąskotorowy,704.9060653333835,10.573590980000752
City:Maków Mazowiecki,Maków Mazowiecki,City,21.100556,52.865,Maków Mazowiecki,642.4247455943361,9.63637118391504
City:Maków Podhalański,Maków Podhalański,City,19.680833,49.730556,Sucha Beskidzka,6603.74207808007,99.05613117120105
City:Margonin,Margonin,City,17.094797,52.973303,Chodzież,12657.841648834208,189.8676247325131
City:Miasteczko (Krajeńskie),Miasteczko (Krajeńskie),City,17.009444,53.095556,Białośliwie,7696.364361781223,115.44546542671834
City:Miasteczko (Śląskie),Miasteczko (Śląskie),City,18.939444,50.501667,Bibiela,3413.5593009818563,51.203389514727846
City:Miechów,Miechów,City,20.0325,50.357778,Miechów,366.3756145097049,5.4956342176455735
City:Miejska Górka,Miejska Górka,City,16.954444,51.655,Miejska Górka,842.3840712867535,12.635761069301303
City:Mielec,Mielec,City,21.433333,50.291667,Mielec,303.43711205210485,4.551556680781572
City:Mielnica Podolska,Mielnica Podolska,City,26.15,48.6,Iwanie Puste,5327.3541646754,79.910312470131
City:Mielnik (nad Bugiem),Mielnik (nad Bugiem),City,23.045833,52.331111,Konstantynów,14026.635817923265,210.39953726884897
City:Mieścisko,Mieścisko,City,17.331667,52.743333,Janowiec Wielkopolski,10712.449690950238,160.68674536425357
City:Mikołajów (dziś Ukraina),Mikołajów (dziś Ukraina),City,23.966667,49.516667,Chodorów,27969.837240651003,419.54755860976496
City:Mikołów,Mikołów,City,18.903889,50.163611,Mikołajów,1056.4834695451832,15.847252043177747
City:Mikstat,Mikstat,City,17.973056,51.531944,Namysłaki,7039.988027946402,105.59982041919604
City:Mikulińce,Mikulińce,City,25.6,49.383333,Trembowla,11728.849424610635,175.93274136915952
City:Międzychód,Międzychód,City,15.89,52.601111,Międzychód,460.74770321078074,6.91121554816171
City:Międzyrzec (nad Krzną),Międzyrzec (nad Krzną),City,22.784836,51.985411,Radzyń Podlaski,19349.086409976142,290.2362961496421
City:Miłosław,Miłosław,City,17.489444,52.202778,Połażejewo,8617.871994383187,129.2680799157478
City:Mińsk Mazowiecki,Mińsk Mazowiecki,City,21.558333,52.180556,Mińsk Mazowiecki,625.0926062808136,9.376389094212204
City:Mogielnica,Mogielnica,City,20.724167,51.693333,Mogielnica,1854.1213665341302,27.81182049801195
City:Mogilno,Mogilno,City,17.950833,52.657778,Mogilno,71.039190771215,1.065587861568225
City:Monasterzyska,Monasterzyska,City,25.116667,49.066667,Buczacz,18808.547047305325,282.12820570957985
City:Mordy,Mordy,City,22.515278,52.211111,Siedlce,17491.90413441995,262.3785620162992
City:Mosina,Mosina,City,16.845,52.246667,Osowa Góra,1877.2036199286304,28.158054298929454
City:Mosty Wielkie,Mosty Wielkie,City,24.145833,50.239167,Krystynopol,18475.63020108953,277.13445301634295
City:Mołodeczno,Mołodeczno,City,26.8,54.3,Mołodeczno,2661.274122481499,39.91911183722248
City:Mościska,Mościska,City,23.15,49.783333,Medyka,14886.732685406394,223.3009902810959
City:Mrocza,Mrocza,City,17.606111,53.244444,Suchary,6685.058153430345,100.27587230145517
City:Mszczonów,Mszczonów,City,20.5125,51.974444,Żyrardów,9712.803500102913,145.6920525015437
City:Murowana Goślina,Murowana Goślina,City,17.008928,52.574172,Sława Wielkopolska,11649.25854438654,174.7388781657981
City:Muszyna,Muszyna,City,20.9,49.358333,Muszyna,337.3114737027871,5.059672105541806
City:Mysłowice,Mysłowice,City,19.136667,50.241389,Mysłowice,927.1282499169098,13.906923748753647
City:Myślenice,Myślenice,City,19.940556,49.833333,Skawina,17733.291182896744,265.99936774345116
City:Mława,Mława,City,20.3575,53.127222,Mława,855.229967927068,12.828449518906018
City:Nadwórna,Nadwórna,City,24.568333,48.634722,Delatyn,14462.678488649031,216.94017732973546
City:Nakło (nad Notecią),Nakło (nad Notecią),City,17.599444,53.138889,Nakło nad Notecią,37.14428580722888,0.5571642871084332
City:Narew,Narew,City,23.519167,52.913611,Hajnówka,20539.485450833377,308.09228176250065
City:Nasielsk,Nasielsk,City,20.804167,52.589722,Nasielsk,684.4431579977933,10.266647369966899
City:Niemirów (dziś Ukraina),Niemirów (dziś Ukraina),City,23.44,50.103056,Jaworów,15864.365774488733,237.96548661733098
City:Niepołomice,Niepołomice,City,20.217222,50.033889,Niepołomice,86.06228031234849,1.2909342046852275
City:Nieszawa,Nieszawa,City,18.901389,52.836667,Nieszawa Waganiec,4279.115938452637,64.18673907678956
City:Nieśwież,Nieśwież,City,26.666667,53.216667,Stołpce,30208.137681061013,453.1220652159152
City:Nisko,Nisko,City,22.141667,50.519444,Rozwadów,10935.959716846091,164.03939575269135
City:Niżankowice (dziś Ukraina),Niżankowice (dziś Ukraina),City,22.805833,49.680278,Malhowice,2755.728592802988,41.33592889204481
City:Nowa Wilejka,Nowa Wilejka,City,25.416667,54.7,Nowa Wilejka,1062.2547397833966,15.93382109675095
City:Nowe,Nowe,City,18.729167,53.646111,Świecie nad Wisłą,125.94897017052467,1.88923455255787
City:Nowe Miasto (nad Pilicą),Nowe Miasto (nad Pilicą),City,20.578889,51.616667,Nowe Miasto nad Pilicą,653.2867328774224,9.799300993161335
City:Nowe Miasto nad Wartą,Nowe Miasto nad Wartą,City,17.403611,52.088056,Mieszków,7721.985363501967,115.8297804525295
City:Nowemiasto (Nowe Miasto Lubawskie),Nowemiasto (Nowe Miasto Lubawskie),City,19.587778,53.425556,Nowe Miasto Lubawskie,649.4427159430718,9.741640739146076
City:Nowo-Święciany (Nowe Święciany),Nowo-Święciany (Nowe Święciany),City,26.0,55.166667,Święciany,550.9596227646152,8.26439434146923
City:Nowogród,Nowogród,City,21.880556,53.227778,Nowogród,61.18880441275768,0.9178320661913653
City:Nowogródek,Nowogródek,City,25.816667,53.583333,Nowogródek,957.9687930663406,14.369531895995108
City:Nowy Dwór (Mazowiecki),Nowy Dwór (Mazowiecki),City,20.715833,52.430278,Nowy Dwór Mazowiecki,1193.4894218110712,17.90234132716607
City:Nowy Dwór (nad Biebrzą),Nowy Dwór (nad Biebrzą),City,23.542778,53.6325,Bielany Białostockie,3285.169414151359,49.277541212270386
City:Nowy Sącz,Nowy Sącz,City,20.695556,49.625,Nowy Sącz,2152.4457400745105,32.28668610111766
City:Nowy Targ,Nowy Targ,City,20.03,49.477778,Nowy Targ,451.5748429776901,6.773622644665351
City:Nowy Tomyśl,Nowy Tomyśl,City,16.121667,52.317222,Nowy Tomyśl,1651.1553601942455,24.767330402913682
City:Oborniki,Oborniki,City,16.814167,52.644722,Oborniki Wielkopolskie,297.4472819340429,4.461709229010643
City:Obrzycko,Obrzycko,City,16.529167,52.706389,Jaryszewo Obornickie,4552.048704670402,68.28073057005602
City:Odelsk,Odelsk,City,23.7625,53.405556,Kuźnica Białostocka,14242.955512619677,213.64433268929514
City:Odolanów,Odolanów,City,17.673889,51.574444,Odolanów,36.19138470278737,0.5428707705418104
City:Olesko,Olesko,City,24.883333,49.95,Złoczów,16094.201547888715,241.41302321833072
City:Olkusz,Olkusz,City,19.559722,50.279167,Olkusz,39.603891879844426,0.5940583781976663
City:Opalenica,Opalenica,City,16.409444,52.309167,Opalenica,947.7235643768723,14.215853465653085
City:Opatów,Opatów,City,21.424722,50.805,Iwaniska,12604.742252219487,189.07113378329228
City:Opoczno,Opoczno,City,20.286944,51.377222,Opoczno,448.51725130678903,6.727758769601835
City:Orłowa,Orłowa,City,18.418333,49.847222,Bogumin,7349.4796761824855,110.24219514273727
City:Osieczna,Osieczna,City,16.676389,51.905833,Kąkolewo,5222.79182269819,78.34187734047285
City:Ostroróg,Ostroróg,City,16.455278,52.626944,Binino,5182.879132335232,77.74318698502846
City:Ostrowiec (Świętokrzyski),Ostrowiec (Świętokrzyski),City,21.386111,50.9325,Ostrowiec Świętokrzyski,2658.565750389461,39.87848625584191
City:Ostrołęka,Ostrołęka,City,21.5725,53.082778,Ostrołęka Północna Wąskotorowa,1275.648817700289,19.134732265504336
City:Ostrzeszów,Ostrzeszów,City,17.929722,51.425,Ostrzeszów,255.1055375129333,3.826583062693999
City:Ostróg,Ostróg,City,26.516667,50.333333,Mohylany,9520.85016450093,142.81275246751392
City:Ostrów (Lubelski),Ostrów (Lubelski),City,22.855,51.491111,Parczew,15074.441917644637,226.11662876466957
City:Ostrów Mazowiecka,Ostrów Mazowiecka,City,21.896111,52.800833,Ostrów Mazowiecka,3093.917371445436,46.40876057168154
City:Ostrów Wielkopolski,Ostrów Wielkopolski,City,17.807222,51.654722,Ostrów Wielkopolski,876.543568579168,13.14815352868752
City:Oszmiana,Oszmiana,City,25.933333,54.416667,Oszmiana,15953.435497448283,239.30153246172424
City:Ottynia,Ottynia,City,24.85,48.733333,Tłumacz,18681.807610378426,280.2271141556764
City:Otwock,Otwock,City,21.265833,52.106111,Otwock,270.9549886352036,4.064324829528054
City:Ozorków,Ozorków,City,19.288056,51.958333,Ozorków Wąskotorowy,2172.831471662598,32.59247207493897
City:Ołyka,Ołyka,City,25.816667,50.716667,Kiwierce,27423.93389356358,411.3590084034537
City:Oświęcim,Oświęcim,City,19.220833,50.039167,Oświęcim,2877.398743950964,43.16098115926446
City:Pabianice,Pabianice,City,19.355556,51.664444,Pabianice,1892.7012442498103,28.390518663747155
City:Pakość,Pakość,City,18.090278,52.807778,Inowrocław,10924.85162385243,163.87277435778645
City:Parczew,Parczew,City,22.904056,51.641361,Parczew,2809.1429019027883,42.13714352854183
City:Peczeniżyn,Peczeniżyn,City,24.879944,48.51575,Słoboda Rungurska Kopalnia,7662.419153728736,114.93628730593103
City:Pelplin,Pelplin,City,18.701111,53.926111,Morzeszczyn,9565.585524283944,143.48378286425915
City:Piaseczno,Piaseczno,City,21.026389,52.075556,Piaseczno Miasto,620.2973861378232,9.304460792067347
City:Piaski,Piaski,City,17.074444,51.884722,Piaski Wielkopolskie,591.0041285573735,8.865061928360602
City:Pilzno,Pilzno,City,21.291389,49.978611,Dębica,11701.743664996879,175.52615497495316
City:Piotrków (Trybunalski),Piotrków (Trybunalski),City,19.695556,51.406667,Piotrków Trybunalski,838.1223542641637,12.571835313962456
City:Piwniczna (Piwniczna-Zdrój),Piwniczna (Piwniczna-Zdrój),City,20.711389,49.435278,Muszyna,16076.529998234933,241.147949973524
City:Pińczów,Pińczów,City,20.526111,50.520278,Pińczów,1116.0751091133393,16.741126636700088
City:Pińsk,Pińsk,City,26.083333,52.116667,Pińsk,1440.20046734623,21.603007010193448
City:Pleszew,Pleszew,City,17.785556,51.897222,Pleszew,143.08305302818368,2.146245795422755
City:Pniewy,Pniewy,City,16.256389,52.508889,Pniewy,18.965583335441128,0.2844837500316169
City:Pobiedziska,Pobiedziska,City,17.279444,52.48,Olekszyn,15956.23012979572,239.34345194693577
City:Podbrodzie,Podbrodzie,City,25.783333,54.983333,Podbrodzie,1826.8143678792728,27.40221551818909
City:Poddębice,Poddębice,City,18.957222,51.893333,Poddębice,2311.26208533044,34.6689312799566
City:Podgórz (dziś część Torunia),Podgórz (dziś część Torunia),City,18.5878,52.9877,Toruń,3044.145019019693,45.66217528529539
City:Podhajce,Podhajce,City,25.134167,49.275,Podhajce,0.0,0.0
City:Podwołoczyska,Podwołoczyska,City,26.116667,49.516667,Podwołoczyska,2570.7706063065257,38.56155909459788
City:Pogorzela,Pogorzela,City,17.230556,51.822222,Kobylin,11376.595809692935,170.64893714539403
City:Pomorzany (dziś Ukraina),Pomorzany (dziś Ukraina),City,24.935278,49.635278,Złoczów,19130.492511212968,286.9573876681945
City:Poniec,Poniec,City,16.808333,51.763889,Karzec,6808.7855618381245,102.13178342757186
City:Postawy,Postawy,City,26.833333,55.116667,Postawy,1712.8222121423894,25.69233318213584
City:Powidz,Powidz,City,17.914722,52.412778,Powidz,154.32277842357047,2.314841676353557
City:Poznań,Poznań,City,16.934167,52.408333,Poznań (Dawny Dworzec),1301.319469169782,19.51979203754673
City:Praszka,Praszka,City,18.450556,51.056111,Praszka,165.27611214909703,2.479141682236455
City:Proszowice,Proszowice,City,20.288717,50.193139,Proszowice,223.7455239069922,3.3561828586048827
City:Pruszków,Pruszków,City,20.805556,52.165556,Pruszków,552.611571805852,8.28917357708778
City:Prużana,Prużana,City,24.466667,52.55,Prużana,1223.056078308621,18.345841174629314
City:Przasnysz,Przasnysz,City,20.880556,53.019444,Przasnysz,1772.7367154882395,26.59105073232359
City:Przedbórz,Przedbórz,City,19.873889,51.087778,Sulejów Pilica,26354.876655803742,395.3231498370561
City:Przedecz,Przedecz,City,18.896667,52.335556,Dzierzbice Kutnowskie,9279.426321666197,139.19139482499295
City:Przemyśl,Przemyśl,City,22.774444,49.782222,Przemyśl,1023.894861396919,15.358422920953785
City:Przemyślany,Przemyślany,City,24.556389,49.67,Wołków,6278.961403422619,94.18442105133929
City:Przeworsk,Przeworsk,City,22.493611,50.058611,Przeworsk,720.4361056997561,10.806541585496342
City:Pszczyna,Pszczyna,City,18.941667,49.978056,Pszczyna,884.8353499367713,13.272530249051568
City:Puck,Puck,City,18.408611,54.717778,Puck,247.99723106509057,3.7199584659763585
City:Puławy,Puławy,City,21.969167,51.416389,Puławy,1570.221862664195,23.553327939962923
City:Pułtusk,Pułtusk,City,21.083889,52.705,Maków Mazowiecki,17486.684021817466,262.300260327262
City:Pyzdry,Pyzdry,City,17.69,52.170278,Pyzdry,217.45282036008777,3.2617923054013165
City:Płock,Płock,City,19.7,52.547222,Płock,1612.8544380905278,24.192816571357916
City:Płońsk,Płońsk,City,20.371111,52.623333,Płońsk,85.09878600928919,1.2764817901393377
City:Raciąż,Raciąż,City,20.117778,52.781111,Płońsk,24551.40391354835,368.27105870322526
City:Radom,Radom,City,21.156667,51.403611,Radom,1536.5774633342176,23.048661950013262
City:Radomsko,Radomsko,City,19.443611,51.067222,Radomsko,75.60830313291852,1.1341245469937777
City:Radomyśl Wielki,Radomyśl Wielki,City,21.273333,50.194722,Mielec,15587.546299230498,233.81319448845747
City:Radoszkowice (Radoszkowicze),Radoszkowice (Radoszkowicze),City,27.233333,54.15,Olechnowicze,8174.822362651762,122.62233543977642
City:Radymno,Radymno,City,22.818056,49.951944,Munina,8140.274627884994,122.10411941827489
City:Radziechów,Radziechów,City,24.633333,50.266667,Stojanów,12585.375081296555,188.78062621944835
City:Radziejów,Radziejów,City,18.52824,52.62392,Radziejów Kujawski,1840.0617813199635,27.600926719799453
City:Radziwiłłów,Radziwiłłów,City,25.264444,50.128611,Radziwiłłów,1098.6757152380121,16.48013572857018
City:Radzymin,Radzymin,City,21.181111,52.418056,Radzymin,51.9032376548721,0.7785485648230814
City:Radzyń Chełmiński,Radzyń Chełmiński,City,18.936389,53.385556,Mełno,5465.139878548339,81.97709817822508
City:Radzyń (Podlaski),Radzyń (Podlaski),City,22.624167,51.782778,Radzyń Podlaski,5798.0611418894505,86.97091712834175
City:Rajgród,Rajgród,City,22.700278,53.733611,Prostki,18061.647123323502,270.9247068498525
City:Rakoniewice,Rakoniewice,City,16.273056,52.140833,Rakoniewice,173.96383296750665,2.6094574945125992
City:Raków (Mołodecki),Raków (Mołodecki),City,27.046917,53.966778,Olechnowicze,21014.51094337963,315.2176641506945
City:Raszków,Raszków,City,17.726944,51.720833,Ostrów Wielkopolski,10075.957028050607,151.13935542075907
City:Ratno (dziś Ukraina),Ratno (dziś Ukraina),City,24.533333,51.65,Krymno,16943.26940848527,254.14904112727902
City:Rawa Mazowiecka,Rawa Mazowiecka,City,20.25,51.766667,Rawa Mazowiecka,306.7893623829394,4.601840435744091
City:Rawa Ruska,Rawa Ruska,City,23.621139,50.233861,Rawa Ruska,411.05223081110796,6.165783462166619
City:Rawicz,Rawicz,City,16.8575,51.609167,Rawicz,1233.1220284513722,18.496830426770583
City:Rogowo (nad jez. Rogowskim),Rogowo (nad jez. Rogowskim),City,17.650556,52.725,Rogowo,59.37987627788259,0.8906981441682388
City:Rogoźno,Rogoźno,City,16.999722,52.749167,Rogoźno,539.4523061114073,8.091784591671109
